Parent_SKU,Item_SKU,Item_Name,Brand,Item_Description,Category,Main_Image_URL,MSRP,Status,Color,Color_Hex_Value,Size,Country_Of_Origin,SourceUrl
wwg-hardyakka-y60124,wwg-hardyakka-y60124,Evolution Lace Up & Side Zip 5\,Hard Yakka,"Shop our Evolution Lace Up & Side Zip 5"" Steel Toe Safety Boot- Sand as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at Hard Yakka Australia",Hard Yakka,https://www.hardyakka.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-hardyakka-catalog/default/dw0d7e0198/images/hi-res/y60124_san_1.jpg?sw=1024&sh=1024,169.00,Active,,,,,https://www.hardyakka.com/au/p/evolution_lace_up_and_side_zip_5%22_steel_toe_safety_boot-_sand/Y60124.html
wwg-hardyakka-y60138,wwg-hardyakka-y60138,Evolution Lace Up & Side Zip 6\,Hard Yakka,"Shop our Evolution Lace Up & Side Zip 6"" Steel Toe Safety Boot - Black as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at Hard Yakka Australia",Hard Yakka,https://www.hardyakka.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-hardyakka-catalog/default/dwae157230/images/hi-res/y60138_bla_2.jpg?sw=1024&sh=1024,189.00,Active,,,,,https://www.hardyakka.com/au/p/evolution_lace_up_and_side_zip_6%22_steel_toe_safety_boot_-_black/Y60138.html
wwg-hardyakka-y60147,wwg-hardyakka-y60147,Women's Evolution Lace Up & Side Zip 5\,Hard Yakka,"Shop our Women's Evolution Lace Up & Side Zip 5"" Steel Toe Safety Boot - Wheat as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at Hard Yakka Australia",Hard Yakka,https://www.hardyakka.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-hardyakka-catalog/default/dw2f3db962/images/hi-res/y60147_whe_1.jpg?sw=1024&sh=1024,169.00,Active,,,,,https://www.hardyakka.com/au/p/womens_evolution_lace_up_and_side_zip_5%22_steel_toe_safety_boot_-_wheat/Y60147.html
wwg-hardyakka-y60174,wwg-hardyakka-y60174,OUTBACK PULL ON STEEL TOE PR SAFETY BOOT - WHEAT,Hard Yakka,"Shop our OUTBACK PULL ON STEEL TOE PR SAFETY BOOT - WHEAT as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at Hard Yakka Australia",Boot,https://www.hardyakka.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-hardyakka-catalog/default/dwd896c69f/images/hi-res/y60174_whe_1h.jpg?sw=1024&sh=1024,149.00,Active,,,,,https://www.hardyakka.com/au/p/outback_pull_on_steel_toe_pr_safety_boot_-_wheat/Y60174.html
wwg-hardyakka-y60177,wwg-hardyakka-y60177,Outback Pull On Steel Toe Pr Safety Boot - Brown,Hard Yakka,"Shop our Outback Pull On Steel Toe Pr Safety Boot - Brown as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at Hard Yakka Australia",Boot,https://www.hardyakka.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-hardyakka-catalog/default/dwee2fdb52/images/hi-res/y60177_bro_1h.jpg?sw=1024&sh=1024,149.00,Active,,,,,https://www.hardyakka.com/au/p/outback_pull_on_steel_toe_pr_safety_boot_-_brown/Y60177.html
wwg-hardyakka-y60200,wwg-hardyakka-y60200,3056 Lace Up & Side Zip Steel Toe Safety Boot - Wheat,Hard Yakka,"3056 Lace Zip Safety Boot Wheat with wide profile steel toe cap, heat resistant rubber outsole and CME midsole. Shop today at Hard Yakka Australia",Boot,https://www.hardyakka.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-hardyakka-catalog/default/dwe12c9bae/images/hi-res/y60200_whe_1h.jpg?sw=1024&sh=1024,179.00,Active,,,,,https://www.hardyakka.com/au/p/3056_lace_up_and_side_zip_steel_toe_safety_boot_-_wheat/Y60200.html
wwg-hardyakka-y60203,wwg-hardyakka-y60203,3056 Lace Up & Side Zip Steel Toe Safety Boot - Olive,Hard Yakka,"3056 Lace Zip Safety Boot Olive with wide profile steel toe cap, heat resistant rubber outsole and CME midsole. Shop today at Hard Yakka Australia",Boot,https://www.hardyakka.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-hardyakka-catalog/default/dw668dc15d/images/hi-res/y60203_oli_1h.jpg?sw=1024&sh=1024,179.00,Active,,,,,https://www.hardyakka.com/au/p/3056_lace_up_and_side_zip_steel_toe_safety_boot_-_olive/Y60203.html
wwg-hardyakka-y60240,wwg-hardyakka-y60240,Women's 3056 Lace Up & Side Zip Safety Boot - Wheat,Hard Yakka,3056 Women's Work Boot Wheat. Wide profile steel toecap & heat resistant outsole. Ideal for cross industry use. Shop today at Hard Yakka Australia,Boot,https://www.hardyakka.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-hardyakka-catalog/default/dwc3db2139/images/hi-res/y60240_whe_1h.jpg?sw=1024&sh=1024,179.00,Active,,,,,https://www.hardyakka.com/au/p/womens_3056_lace_up_and_side_zip_safety_boot_-_wheat/Y60240.html
wwg-hardyakka-y60250,wwg-hardyakka-y60250,Women's 3056 Lace Up & Side Zip Safety Boot - Shiraz,Hard Yakka,3056 Women's Work Boot Shiraz. Wide profile steel toecap & heat resistant outsole. Ideal for cross industry use. Shop today at Hard Yakka Australia,Boot,https://www.hardyakka.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-hardyakka-catalog/default/dw5bf85d45/images/hi-res/y60250_shz_1h.jpg?sw=1024&sh=1024,179.00,Active,,,,,https://www.hardyakka.com/au/p/womens_3056_lace_up_and_side_zip_safety_boot_-_shiraz/Y60250.html
wwg-hardyakka-y60285,wwg-hardyakka-y60285,Atomic Hybrid Lace Up & Side Zip Safety Boot - Black,Hard Yakka,"Shop our Atomic Hybrid Side Zip Boot Black. Provides true HYBRID SAFETY, allowing for cross-functional industrial use. Shop today at Hard Yakka Australia",Boot,https://www.hardyakka.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-hardyakka-catalog/default/dwffac861d/images/hi-res/y60285_bla_1.jpg?sw=1024&sh=1024,179.00,Active,,,,,https://www.hardyakka.com/au/p/atomic_hybrid_lace_up_and_side_zip_safety_boot_-_black/Y60285.html
wwg-hardyakka-y60363,wwg-hardyakka-y60363,X Range Mid Composite Toe Safety Boot - Black,Hard Yakka,"Shop our X Range Mid Composite Toe Safety Boot - Black as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at Hard Yakka Australia",Boot,https://www.hardyakka.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-hardyakka-catalog/default/dwd7337768/images/hi-res/y60363_bla_1.jpg?sw=1024&sh=1024,170.00,Active,,,,,https://www.hardyakka.com/au/p/x_range_mid_composite_toe_safety_boot_-_black/Y60363.html
wwg-hardyakka-y61061,wwg-hardyakka-y61061,Mustang Signature Pull-up Leather Boot - Black,Hard Yakka,"Shop our Mustang Signature Pull-up Leather Boot - Black as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at Hard Yakka Australia",Boot,https://www.hardyakka.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-hardyakka-catalog/default/dw7060d878/images/hi-res/y61061_bla_1.jpg?sw=1024&sh=1024,349.95,Active,,,,,https://www.hardyakka.com/au/p/mustang_signature_pull-up_leather_boot_-_black/Y61061.html
wwg-hardyakka-y61064,wwg-hardyakka-y61064,Women's Mustang Signature Pull-up Leather Boot - Black,Hard Yakka,"Shop our Women's Mustang Signature Pull-up Leather Boot - Black as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at Hard Yakka Australia",Boot,https://www.hardyakka.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-hardyakka-catalog/default/dw2beb2913/images/hi-res/y61064_bla_1.jpg?sw=1024&sh=1024,349.95,Active,,,,,https://www.hardyakka.com/au/p/womens_mustang_signature_pull-up_leather_boot_-_black/Y61064.html
wwg-kinggee-k01010,wwg-kinggee-k01010,Originals Cotton Drill Work Coveralls,KingGee,"Shop our Originals Cotton Drill Work Coveralls as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at KingGee Australia",Coverall,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dw7fe47080/images/hi-res/k01010_nav_1.jpg?sw=1024&sh=1024,119.95,Active,,,,,https://www.kinggee.com/au/p/originals_cotton_drill_work_coveralls/K01010.html
wwg-kinggee-k03010,wwg-kinggee-k03010,Originals Steel Tuff Cotton Drill Work Pants,KingGee,"Shop our Originals Steel Tuff Cotton Drill Work Pants as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at KingGee Australia",Pant,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dwb93fbc9e/images/hi-res/k03010_nav_1.jpg?sw=1024&sh=1024,59.95,Active,,,,,https://www.kinggee.com/au/p/originals_steel_tuff_cotton_drill_work_pants/K03010.html
wwg-kinggee-k03035,wwg-kinggee-k03035,Originals Cargo Drill Pant,KingGee,"Shop our Originals Cargo Drill Pant as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at KingGee Australia",Pant,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dw53148988/images/hi-res/k03035_nav_1.jpg?sw=1024&sh=1024,64.95,Active,,,,,https://www.kinggee.com/au/p/originals_cargo_drill_pant/K03035.html
wwg-kinggee-k04030,wwg-kinggee-k04030,Originals Short Sleeve Open Front Cotton Drill Work Shirt,KingGee,"Shop our Open Front Drill Shirt Short Sleeve as well as men's and women's work clothes, work boots, accessories and more. Shop today at KingGee Australia",Short,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dw9c7f8fad/images/hi-res/k04030_grn_1.jpg?sw=1024&sh=1024,44.95,Active,,,,,https://www.kinggee.com/au/p/originals_short_sleeve_open_front_cotton_drill_work_shirt/K04030.html
wwg-kinggee-k05025,wwg-kinggee-k05025,Waterproof Insulated Quilted Jacket,KingGee,"Shop our Waterproof Insulated Quilted Jacket as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at KingGee Australia",Jacket,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dw82d01967/images/hi-res/k05025_bla_1.jpg?sw=1024&sh=1024,119.95,Active,,,,,https://www.kinggee.com/au/p/waterproof_insulated_quilted_jacket/K05025.html
wwg-kinggee-k07810,wwg-kinggee-k07810,Originals Cotton Drill Work Shorts,KingGee,"Shop our Originals Cotton Drill Work Shorts as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at KingGee Australia",Short,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dw13a2c0a8/images/hi-res/k07810_nav_1.jpg?sw=1024&sh=1024,54.95,Active,,,,,https://www.kinggee.com/au/p/originals_cotton_drill_work_shorts/K07810.html
wwg-kinggee-k09035,wwg-kinggee-k09035,Men's Cotton Crew Work Socks - 5 Pack,KingGee,Men's Crew Cotton Work Sock - 5 Pack. Athletic design. Padded footbed. Seam-free toe. 80% cotton. Pair with any of your KingGee work boots. Shop Online!,KingGee,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dw5da7db5e/images/hi-res/k09035_bla_1.jpg?sw=1024&sh=1024,29.95,Active,,,,,https://www.kinggee.com/au/p/mens_cotton_crew_work_socks_-_5_pack/K09035.html
wwg-kinggee-k09275,wwg-kinggee-k09275,Men's Bamboo Corporate Work Socks,KingGee,"Men's Bamboo Corporate Sock Black. Breathable, seam free and made from renewable resource making them the environmentally friendly choice. Shop Online!",KingGee,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dwcd564506/images/hi-res/k09275_bla_1.jpg?sw=1024&sh=1024,19.95,Active,,,,,https://www.kinggee.com/au/p/mens_bamboo_corporate_work_socks/K09275.html
wwg-kinggee-k13003,wwg-kinggee-k13003,Quantum Lightweight Stretch Ripstop Pants with Knee Pockets,KingGee,"Shop our Quantum Lightweight Stretch Ripstop Pants with Knee Pockets as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at KingGee Australia",Pant,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dw5a5bb0c9/images/hi-res/k13003_bla_1.jpg?sw=1024&sh=1024,129.95,Active,,,,,https://www.kinggee.com/au/p/quantum_lightweight_stretch_ripstop_pants_with_knee_pockets/K13003.html
wwg-kinggee-k13008,wwg-kinggee-k13008,Tradies Utility Plus Pant,KingGee,"Shop our Tradies Utility Plus Pant as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at KingGee Australia",Pant,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dw4fad29c4/images/hi-res/k13008_bla_1.jpg?sw=1024&sh=1024,94.95,Active,,,,,https://www.kinggee.com/au/p/tradies_utility_plus_pant/K13008.html
wwg-kinggee-k13100,wwg-kinggee-k13100,Originals New G's Cargo Work Pants,KingGee,"Shop our Originals New G's Cargo Work Pants as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at KingGee Australia",Pant,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dw9747b82d/images/hi-res/k13100_nav_1.jpg?sw=1024&sh=1024,79.95,Active,,,,,https://www.kinggee.com/au/p/originals_new_gs_cargo_work_pants/K13100.html
wwg-kinggee-k13800,wwg-kinggee-k13800,Workcool 1 Work Pants,KingGee,"Shop our Workcool 1 Work Pants as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at KingGee Australia",Pant,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dwb25f48e6/images/hi-res/k13800_bla_1.jpg?sw=1024&sh=1024,69.95,Active,,,,,https://www.kinggee.com/au/p/workcool_1_work_pants/K13800.html
wwg-kinggee-k14032,wwg-kinggee-k14032,Workcool Vented Closed Front Shirt Short Sleeve,KingGee,"Shop our Workcool Vented Closed Front Shirt Short Sleeve as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at KingGee Australia",Short,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dwa1885cdd/images/hi-res/k14032_grn_1.jpg?sw=1024&sh=1024,49.95,Active,,,,,https://www.kinggee.com/au/p/workcool_vented_closed_front_shirt_short_sleeve/K14032.html
wwg-kinggee-k14355,wwg-kinggee-k14355,Tradies Lightweight Cotton Drill Short Sleeve Work Shirt,KingGee,"Shop our Tradies Lightweight Cotton Drill Short Sleeve Work Shirt as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at KingGee Australia",Short,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dw7bbf4ba8/images/hi-res/k14355_bla_1.jpg?sw=1024&sh=1024,64.95,Active,,,,,https://www.kinggee.com/au/p/tradies_lightweight_cotton_drill_short_sleeve_work_shirt/K14355.html
wwg-kinggee-k15014,wwg-kinggee-k15014,Trademark Tech Hoodie,KingGee,"Shop our Trademark Tech Hoodie as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at KingGee Australia",Jumper,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dwc548740f/images/hi-res/k15014_gma_1.jpg?sw=1024&sh=1024,89.95,Active,,,,,https://www.kinggee.com/au/p/trademark_tech_hoodie/K15014.html
wwg-kinggee-k17008,wwg-kinggee-k17008,Workcool Pro Stretch Short Shorts,KingGee,"Shop our Workcool Pro Stretch Short Shorts as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at KingGee Australia",Short,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dw706fdd92/images/hi-res/k17008_bla_1.jpg?sw=1024&sh=1024,69.95,Active,,,,,https://www.kinggee.com/au/p/workcool_pro_stretch_short_shorts/K17008.html
wwg-kinggee-k17019,wwg-kinggee-k17019,Trademark Cargo Short,KingGee,"Shop our Trademark Cargo Short as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at KingGee Australia",Short,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dw0e26f234/images/hi-res/k17019_bla_1.jpg?sw=1024&sh=1024,89.95,Active,,,,,https://www.kinggee.com/au/p/trademark_cargo_short/K17019.html
wwg-kinggee-k17820,wwg-kinggee-k17820,Workcool 2 Lightweight Ripstop Cargo Work Shorts ,KingGee,"Shop our Workcool 2 Lightweight Ripstop Cargo Work Shorts as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at KingGee Australia",Short,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dwe045ae27/images/hi-res/k17820_bla_1.jpg?sw=1024&sh=1024,59.95,Active,,,,,https://www.kinggee.com/au/p/workcool_2_lightweight_ripstop_cargo_work_shorts_/K17820.html
wwg-kinggee-k22340,wwg-kinggee-k22340,Women's Superlite Leather Slip-On Work Shoes -Black,KingGee,"Shop our Women's Superlite Leather Slip-On Work Shoes -Black as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at KingGee Australia",KingGee,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dwb633b5ca/images/hi-res/k22340_bla_1h.jpg?sw=1024&sh=1024,129.00,Active,,,,,https://www.kinggee.com/au/p/womens_superlite_leather_slip-on_work_shoes_-black/K22340.html
wwg-kinggee-k25250,wwg-kinggee-k25250,Tradie Gusset Steel Cap Safety Boots With Scuff Cap - Black,KingGee,"Tradie Gusset Boot are engineered for heartland Australians. Perfect agriculture, landscaping to the DIY warriors. Available in Black. Shop Online!",Boot,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dwc02a3e71/images/hi-res/k25250_bla_1h.jpg?sw=1024&sh=1024,159.00,Active,,,,,https://www.kinggee.com/au/p/tradie_gusset_steel_cap_safety_boots_with_scuff_cap_-_black/K25250.html
wwg-kinggee-k26491,wwg-kinggee-k26491,Tradie Women's Zip/Lace Steel Cap Work Boots 5\,KingGee,Women's Tradie 5 work boot known for safety and comfort. Leather & Breathable Nylon Upper. Certified to AS 2210.3:2019. Available in Wheat. Shop Online!,Boot,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dw407f6dc6/images/hi-res/k26491_whe_1h.jpg?sw=1024&sh=1024,189.00,Active,,,,,https://www.kinggee.com/au/p/tradie_womens_zip%2Flace_steel_cap_work_boots_5%22_-_wheat/K26491.html
wwg-kinggee-k26496,wwg-kinggee-k26496,Women's HyperTec Sport - Black,KingGee,"Shop our Women's HyperTec Sport - Black as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at KingGee Australia",KingGee,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dwbb3e158d/images/hi-res/k26496_bla_1.jpg?sw=1024&sh=1024,179.00,Active,,,,,https://www.kinggee.com/au/p/womens_hypertec_sport_-_black/K26496.html
wwg-kinggee-k26500,wwg-kinggee-k26500,Wentworth Slip Resistant Lace Up Safety Work Shoes - Black,KingGee,"Shop our Wentworth Slip Resistant Lace Up Safety Work Shoes - Black as well as the latest men's and women's work clothes, work boots, accessories and more. Shop today at KingGee Australia",KingGee,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dw600b46c8/images/hi-res/k26500_bla_1.jpg?sw=1024&sh=1024,169.00,Active,,,,,https://www.kinggee.com/au/p/wentworth_slip_resistant_lace_up_safety_work_shoes_-_black/K26500.html
wwg-kinggee-k27115,wwg-kinggee-k27115,Quantum Hybrid Zip/Lace Composite Toe Work Boots 5\,KingGee,"Quantum work boot is engineered with HYBRID safety, each step fights fatigue and maximises energy rebound. Available in wheat black color. Shop Online!",Boot,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dw12400d2c/images/hi-res/k27115_wbl_1h.jpg?sw=1024&sh=1024,234.00,Active,,,,,https://www.kinggee.com/au/p/quantum_hybrid_zip%2Flace_composite_toe_work_boots_5%22_-_wheat/K27115.html
wwg-kinggee-k27145,wwg-kinggee-k27145,Quantum Hybrid Composite Toe Work Boots 5\,KingGee,"Quantum work boot is engineered with HYBRID safety, each step fights fatigue and maximises energy rebound. Available in black color. Shop Online!",Boot,https://www.kinggee.com/dw/image/v2/BJCV_PRD/on/demandware.static/-/Sites-wwg-m-kinggee-catalog/default/dw3fb5e63f/images/hi-res/k27145_bla_1h.jpg?sw=1024&sh=1024,234.00,Active,,,,,https://www.kinggee.com/au/p/quantum_hybrid_composite_toe_work_boots_5%22_-_black/K27145.html
